Customer_ID,Age,Gender,Item_Purchased,Category,Purchase _Amount_USD,Location,Size,Color,Season,Review_Ratio,Subscription_Status,Discount_Applied,Previous_Purchases,Payment_Method,Frequency_of_Purchases,Age_Bracket,Spending_Tier,Frequency_Tier
166,42,Male,Handbag,Accessories,60,Kentucky,Small,Yellow,Winter,2.8,Yes,Yes,7,Cash,Monthly,Mid Adults,High Spender,Regular Customer
167,46,Male,Sneakers,Footwear,31,Delaware,Extra Large,Indigo,Fall,4,Yes,Yes,30,Cash,Monthly,Mature Adults,Low Spender,Regular Customer
168,33,Male,Gloves,Accessories,27,Arkansas,Medium,Green,Fall,4,Yes,Yes,14,Credit Card,Every 3 Months,Mid Adults,Low Spender,Occasional Customer
169,34,Male,Shoes,Footwear,80,Louisiana,Medium,Magenta,Summer,3,Yes,Yes,5,Cash,Fortnightly,Mid Adults,Premium Spender,Frequent Customer
170,27,Male,Jacket,Outerwear,30,Nevada,Small,Gold,Summer,3.3,Yes,Yes,3,PayPal,Every 3 Months,Early Adults,Low Spender,Occasional Customer
171,52,Male,Shirt,Clothing,25,Wyoming,Medium,Maroon,Fall,2.6,Yes,Yes,46,Venmo,Bi-Weekly,Mature Adults,Low Spender,Frequent Customer
172,29,Male,Shorts,Clothing,35,Virginia,Medium,Blue,Summer,3.6,Yes,Yes,4,Credit Card,Weekly,Early Adults,Low Spender,Loyal Customer
173,54,Male,Jewelry,Accessories,67,Nebraska,Medium,Violet,Summer,3.9,Yes,Yes,42,Credit Card,Bi-Weekly,Mature Adults,High Spender,Frequent Customer
174,25,Male,Hat,Accessories,46,Hawaii,Medium,Turquoise,Fall,3.4,Yes,Yes,30,Cash,Annually,Early Adults,Moderate Spender,Rare Customer
175,41,Male,Shoes,Footwear,35,Vermont,Large,Brown,Winter,3.5,Yes,Yes,37,Venmo,Annually,Mid Adults,Low Spender,Rare Customer
176,53,Male,Coat,Outerwear,86,Oklahoma,Large,Violet,Fall,2.8,Yes,Yes,2,Bank Transfer,Annually,Mature Adults,Premium Spender,Rare Customer
177,53,Male,Backpack,Accessories,81,New Hampshire,Large,Black,Spring,2.7,Yes,Yes,30,Credit Card,Quarterly,Mature Adults,Premium Spender,Occasional Customer
178,21,Male,Hoodie,Clothing,42,Kansas,Large,Magenta,Fall,3.7,Yes,Yes,47,Bank Transfer,Monthly,Young Adults,Moderate Spender,Regular Customer
179,61,Male,Skirt,Clothing,43,Idaho,Large,Lavender,Fall,4.3,Yes,Yes,21,PayPal,Quarterly,Pre-Senior Adults,Moderate Spender,Occasional Customer
180,64,Male,Boots,Footwear,31,Illinois,Medium,Violet,Fall,4.9,Yes,Yes,9,Bank Transfer,Fortnightly,Pre-Senior Adults,Low Spender,Frequent Customer
181,51,Male,Sandals,Footwear,81,South Dakota,Large,Green,Fall,3.3,Yes,Yes,12,Debit Card,Fortnightly,Mature Adults,Premium Spender,Frequent Customer
182,32,Male,Pants,Clothing,61,Massachusetts,Medium,Beige,Summer,4.7,Yes,Yes,4,Bank Transfer,Weekly,Early Adults,High Spender,Loyal Customer
183,38,Male,Gloves,Accessories,96,Alabama,Extra Large,Purple,Summer,2.8,Yes,Yes,10,Debit Card,Annually,Mid Adults,Premium Spender,Rare Customer
184,58,Male,Skirt,Clothing,29,Ohio,Extra Large,Beige,Spring,3.6,Yes,Yes,26,Credit Card,Weekly,Pre-Senior Adults,Low Spender,Loyal Customer
185,32,Male,Sneakers,Footwear,33,Hawaii,Large,Cyan,Spring,3,Yes,Yes,40,Cash,Fortnightly,Early Adults,Low Spender,Frequent Customer
186,46,Male,T-shirt,Clothing,32,Wisconsin,Extra Large,Silver,Summer,4.5,Yes,Yes,34,Bank Transfer,Fortnightly,Mature Adults,Low Spender,Frequent Customer
187,39,Male,Backpack,Accessories,56,Minnesota,Small,Lavender,Summer,2.9,Yes,Yes,31,Debit Card,Annually,Mid Adults,Moderate Spender,Rare Customer
188,19,Male,Shoes,Footwear,94,Georgia,Small,Purple,Spring,3.3,Yes,Yes,1,Bank Transfer,Bi-Weekly,Young Adults,Premium Spender,Frequent Customer
189,50,Male,Hoodie,Clothing,53,Arkansas,Medium,Pink,Spring,3.1,Yes,Yes,5,Bank Transfer,Bi-Weekly,Mature Adults,Moderate Spender,Frequent Customer
190,36,Male,Blouse,Clothing,82,West Virginia,Medium,Maroon,Fall,4.4,Yes,Yes,4,Credit Card,Weekly,Mid Adults,Premium Spender,Loyal Customer
191,65,Male,Coat,Outerwear,70,Indiana,Extra Large,Beige,Fall,3,Yes,Yes,48,Venmo,Quarterly,Seniors,High Spender,Occasional Customer
192,64,Male,Hat,Accessories,76,Utah,Medium,Gray,Fall,3.9,Yes,Yes,29,Cash,Every 3 Months,Pre-Senior Adults,High Spender,Occasional Customer
193,46,Male,Shoes,Footwear,29,Nebraska,Large,Turquoise,Summer,2.9,Yes,Yes,12,PayPal,Bi-Weekly,Mature Adults,Low Spender,Frequent Customer
194,36,Male,Belt,Accessories,100,North Dakota,Small,Silver,Fall,3,Yes,Yes,29,Venmo,Annually,Mid Adults,Premium Spender,Rare Customer
195,51,Male,Backpack,Accessories,94,Missouri,Medium,Olive,Spring,3.1,Yes,Yes,15,Debit Card,Quarterly,Mature Adults,Premium Spender,Occasional Customer
196,51,Male,Jacket,Outerwear,25,New York,Medium,Magenta,Fall,4.3,Yes,Yes,34,Credit Card,Monthly,Mature Adults,Low Spender,Regular Customer
197,38,Male,Boots,Footwear,88,Washington,Medium,Lavender,Summer,3.9,Yes,Yes,41,Credit Card,Fortnightly,Mid Adults,Premium Spender,Frequent Customer
198,59,Male,Scarf,Accessories,78,South Carolina,Medium,Black,Fall,3.2,Yes,Yes,41,Credit Card,Monthly,Pre-Senior Adults,High Spender,Regular Customer
199,57,Male,Jewelry,Accessories,45,Utah,Medium,Turquoise,Winter,4.8,Yes,Yes,39,Credit Card,Fortnightly,Pre-Senior Adults,Moderate Spender,Frequent Customer
200,54,Male,Hat,Accessories,73,Idaho,Extra Large,Green,Summer,3.8,Yes,Yes,32,Cash,Weekly,Mature Adults,High Spender,Loyal Customer
201,25,Male,Dress,Clothing,61,Pennsylvania,Small,Teal,Summer,3.3,Yes,Yes,29,Venmo,Monthly,Early Adults,High Spender,Regular Customer
202,69,Male,Blouse,Clothing,22,Missouri,Small,Beige,Fall,4.3,Yes,Yes,15,Bank Transfer,Annually,Seniors,Low Spender,Rare Customer
203,57,Male,Hat,Accessories,38,Nebraska,Large,Magenta,Spring,2.7,Yes,Yes,33,Venmo,Annually,Pre-Senior Adults,Low Spender,Rare Customer
204,70,Male,Scarf,Accessories,38,Indiana,Small,Yellow,Fall,3.2,Yes,Yes,18,Bank Transfer,Weekly,Seniors,Low Spender,Loyal Customer
205,24,Male,Sneakers,Footwear,100,Arizona,Medium,Yellow,Fall,4,Yes,Yes,35,Cash,Bi-Weekly,Young Adults,Premium Spender,Frequent Customer
206,67,Male,Shirt,Clothing,64,Hawaii,Medium,Silver,Winter,3,Yes,Yes,25,PayPal,Weekly,Seniors,High Spender,Loyal Customer
207,24,Male,T-shirt,Clothing,55,Wisconsin,Large,Silver,Summer,4.2,Yes,Yes,6,Venmo,Fortnightly,Young Adults,Moderate Spender,Frequent Customer
208,62,Male,Gloves,Accessories,91,Rhode Island,Medium,Silver,Summer,2.9,Yes,Yes,17,Bank Transfer,Bi-Weekly,Pre-Senior Adults,Premium Spender,Frequent Customer
209,57,Male,Skirt,Clothing,38,Wisconsin,Medium,Gold,Spring,4.1,Yes,Yes,17,Credit Card,Monthly,Pre-Senior Adults,Low Spender,Regular Customer
210,55,Male,Sandals,Footwear,97,Minnesota,Small,Olive,Winter,3.2,Yes,Yes,44,Cash,Every 3 Months,Pre-Senior Adults,Premium Spender,Occasional Customer
211,45,Male,Jacket,Outerwear,22,Vermont,Large,Teal,Fall,3,Yes,Yes,6,PayPal,Fortnightly,Mature Adults,Low Spender,Frequent Customer
212,69,Male,Skirt,Clothing,92,South Dakota,Large,Maroon,Fall,4.2,Yes,Yes,45,Debit Card,Fortnightly,Seniors,Premium Spender,Frequent Customer
213,67,Male,Handbag,Accessories,84,Virginia,Large,Blue,Fall,4.2,Yes,Yes,7,Debit Card,Annually,Seniors,Premium Spender,Rare Customer
214,30,Male,Handbag,Accessories,93,Nevada,Large,Peach,Fall,4.4,Yes,Yes,11,Debit Card,Every 3 Months,Early Adults,Premium Spender,Occasional Customer
215,24,Male,Jacket,Outerwear,50,Hawaii,Large,Blue,Summer,4.2,Yes,Yes,41,Cash,Every 3 Months,Young Adults,Moderate Spender,Occasional Customer
216,62,Male,Scarf,Accessories,64,New Jersey,Small,Orange,Spring,2.8,Yes,Yes,24,PayPal,Bi-Weekly,Pre-Senior Adults,High Spender,Frequent Customer
217,43,Male,Shorts,Clothing,61,Massachusetts,Large,Yellow,Spring,3.7,Yes,Yes,21,Venmo,Weekly,Mid Adults,High Spender,Loyal Customer
218,35,Male,Sunglasses,Accessories,48,Oklahoma,Medium,Purple,Winter,3.5,Yes,Yes,24,Bank Transfer,Annually,Mid Adults,Moderate Spender,Rare Customer
219,28,Male,T-shirt,Clothing,45,California,Small,Magenta,Spring,2.9,Yes,Yes,8,Credit Card,Quarterly,Early Adults,Moderate Spender,Occasional Customer
220,32,Male,Belt,Accessories,88,Nevada,Medium,Cyan,Spring,3,Yes,Yes,12,Cash,Fortnightly,Early Adults,Premium Spender,Frequent Customer
221,39,Male,Sneakers,Footwear,57,Arizona,Small,Indigo,Spring,3.7,Yes,Yes,48,Debit Card,Fortnightly,Mid Adults,Moderate Spender,Frequent Customer
222,28,Male,Hat,Accessories,68,North Carolina,Extra Large,Magenta,Summer,4.4,Yes,Yes,6,Bank Transfer,Quarterly,Early Adults,High Spender,Occasional Customer
223,47,Male,Gloves,Accessories,94,New York,Extra Large,Gray,Spring,4.5,Yes,Yes,14,PayPal,Fortnightly,Mature Adults,Premium Spender,Frequent Customer
224,20,Male,Pants,Clothing,41,Wyoming,Medium,Turquoise,Spring,4.8,Yes,Yes,34,PayPal,Annually,Young Adults,Moderate Spender,Rare Customer
225,63,Male,Socks,Clothing,83,South Dakota,Small,Beige,Summer,2.9,Yes,Yes,12,Cash,Every 3 Months,Pre-Senior Adults,Premium Spender,Occasional Customer
226,25,Male,Jacket,Outerwear,22,Arkansas,Medium,Olive,Spring,3.2,Yes,Yes,11,Bank Transfer,Annually,Early Adults,Low Spender,Rare Customer
227,29,Male,Shoes,Footwear,74,Texas,Large,Violet,Spring,3.3,Yes,Yes,5,PayPal,Monthly,Early Adults,High Spender,Regular Customer
228,50,Male,Jeans,Clothing,90,Rhode Island,Medium,Turquoise,Winter,4.2,Yes,Yes,25,Venmo,Fortnightly,Mature Adults,Premium Spender,Frequent Customer
229,18,Male,Socks,Clothing,79,New Hampshire,Medium,White,Spring,2.9,Yes,Yes,11,Credit Card,Annually,Young Adults,High Spender,Rare Customer
230,70,Male,Sandals,Footwear,28,Ohio,Small,Silver,Spring,4.6,Yes,Yes,27,PayPal,Every 3 Months,Seniors,Low Spender,Occasional Customer
231,66,Male,Scarf,Accessories,88,Utah,Large,Olive,Fall,4.1,Yes,Yes,43,Credit Card,Annually,Seniors,Premium Spender,Rare Customer
232,28,Male,Blouse,Clothing,26,Tennessee,Medium,Blue,Spring,3.1,Yes,Yes,18,Debit Card,Every 3 Months,Early Adults,Low Spender,Occasional Customer
233,54,Male,Jewelry,Accessories,27,Hawaii,Large,Purple,Winter,4.2,Yes,Yes,32,Bank Transfer,Bi-Weekly,Mature Adults,Low Spender,Frequent Customer
234,19,Male,Sweater,Clothing,83,Arizona,Extra Large,Yellow,Fall,4.5,Yes,Yes,27,Bank Transfer,Every 3 Months,Young Adults,Premium Spender,Occasional Customer
235,20,Male,Gloves,Accessories,39,South Dakota,Small,Silver,Summer,3.7,Yes,Yes,24,Credit Card,Weekly,Young Adults,Low Spender,Loyal Customer
236,43,Male,Sunglasses,Accessories,89,New Jersey,Medium,Cyan,Winter,3.7,Yes,Yes,31,Debit Card,Quarterly,Mid Adults,Premium Spender,Occasional Customer
237,38,Male,Coat,Outerwear,68,North Dakota,Large,Green,Winter,3.4,Yes,Yes,39,PayPal,Fortnightly,Mid Adults,High Spender,Frequent Customer
238,50,Male,Dress,Clothing,90,Iowa,Medium,Beige,Summer,3,Yes,Yes,36,Debit Card,Fortnightly,Mature Adults,Premium Spender,Frequent Customer
239,64,Male,Skirt,Clothing,34,Ohio,Medium,Peach,Fall,4.2,Yes,Yes,5,Cash,Annually,Pre-Senior Adults,Low Spender,Rare Customer
240,49,Male,Pants,Clothing,51,Vermont,Large,Yellow,Summer,2.9,Yes,Yes,47,Credit Card,Bi-Weekly,Mature Adults,Moderate Spender,Frequent Customer
241,47,Male,Sweater,Clothing,45,Montana,Extra Large,Turquoise,Winter,3.5,Yes,Yes,29,Bank Transfer,Fortnightly,Mature Adults,Moderate Spender,Frequent Customer
242,36,Male,Hoodie,Clothing,88,Delaware,Medium,Peach,Winter,4.1,Yes,Yes,43,Venmo,Bi-Weekly,Mid Adults,Premium Spender,Frequent Customer
243,55,Male,Coat,Outerwear,85,New York,Large,Gray,Summer,4.3,Yes,Yes,40,Debit Card,Every 3 Months,Pre-Senior Adults,Premium Spender,Occasional Customer
244,25,Male,Jewelry,Accessories,100,Kentucky,Medium,Olive,Winter,2.8,Yes,Yes,4,Debit Card,Monthly,Early Adults,Premium Spender,Regular Customer
245,53,Male,Belt,Accessories,42,Oregon,Small,Indigo,Spring,4.9,Yes,Yes,39,PayPal,Weekly,Mature Adults,Moderate Spender,Loyal Customer
246,49,Male,Sandals,Footwear,53,Rhode Island,Large,Charcoal,Summer,3.3,Yes,Yes,45,Venmo,Fortnightly,Mature Adults,Moderate Spender,Frequent Customer
247,35,Male,Sunglasses,Accessories,86,Nevada,Extra Large,Beige,Spring,3.2,Yes,Yes,20,Venmo,Bi-Weekly,Mid Adults,Premium Spender,Frequent Customer
248,29,Male,Sweater,Clothing,66,Montana,Extra Large,Brown,Spring,4.4,Yes,Yes,14,Debit Card,Weekly,Early Adults,High Spender,Loyal Customer
249,47,Male,Belt,Accessories,100,Pennsylvania,Medium,Blue,Winter,4.8,Yes,Yes,33,PayPal,Weekly,Mature Adults,Premium Spender,Loyal Customer
250,53,Male,Handbag,Accessories,47,Alaska,Small,Teal,Fall,4.2,Yes,Yes,18,Credit Card,Annually,Mature Adults,Moderate Spender,Rare Customer
251,33,Male,Skirt,Clothing,25,Mississippi,Large,Black,Fall,4,Yes,Yes,9,Bank Transfer,Weekly,Mid Adults,Low Spender,Loyal Customer
252,21,Male,Handbag,Accessories,51,Wyoming,Extra Large,Gold,Winter,2.5,Yes,Yes,34,PayPal,Annually,Young Adults,Moderate Spender,Rare Customer
253,32,Male,Shorts,Clothing,41,Delaware,Medium,Violet,Summer,3.9,Yes,Yes,33,Venmo,Fortnightly,Early Adults,Moderate Spender,Frequent Customer
254,52,Male,Boots,Footwear,73,Oklahoma,Large,Cyan,Winter,4.9,Yes,Yes,15,Bank Transfer,Bi-Weekly,Mature Adults,High Spender,Frequent Customer
255,67,Male,Sunglasses,Accessories,42,Indiana,Medium,White,Winter,3.5,Yes,Yes,4,PayPal,Bi-Weekly,Seniors,Moderate Spender,Frequent Customer
256,43,Male,Scarf,Accessories,20,Maryland,Medium,Charcoal,Spring,4.2,Yes,Yes,25,Debit Card,Annually,Mid Adults,Low Spender,Rare Customer
257,58,Male,Jewelry,Accessories,30,South Dakota,Extra Large,Violet,Spring,4.7,Yes,Yes,20,Credit Card,Every 3 Months,Pre-Senior Adults,Low Spender,Occasional Customer
258,20,Male,Handbag,Accessories,53,West Virginia,Medium,Red,Summer,4.5,Yes,Yes,5,Credit Card,Quarterly,Young Adults,Moderate Spender,Occasional Customer
259,61,Male,Gloves,Accessories,74,Alabama,Small,Lavender,Spring,2.8,Yes,Yes,16,Cash,Quarterly,Pre-Senior Adults,High Spender,Occasional Customer
260,32,Male,Jeans,Clothing,57,Louisiana,Medium,Gold,Fall,2.9,Yes,Yes,13,Debit Card,Annually,Early Adults,Moderate Spender,Rare Customer
261,38,Male,Hat,Accessories,57,Montana,Small,Red,Winter,3.2,Yes,Yes,11,Credit Card,Every 3 Months,Mid Adults,Moderate Spender,Occasional Customer
262,21,Male,Jeans,Clothing,77,California,Large,Magenta,Winter,4.9,Yes,Yes,21,Credit Card,Annually,Young Adults,High Spender,Rare Customer
263,37,Male,Pants,Clothing,40,Hawaii,Medium,Teal,Summer,3.7,Yes,Yes,6,Debit Card,Annually,Mid Adults,Moderate Spender,Rare Customer
264,27,Male,Shorts,Clothing,46,Iowa,Medium,Purple,Summer,4.3,Yes,Yes,29,Venmo,Monthly,Early Adults,Moderate Spender,Regular Customer
265,36,Male,Pants,Clothing,78,Colorado,Small,Charcoal,Fall,3.9,Yes,Yes,15,Cash,Annually,Mid Adults,High Spender,Rare Customer
266,32,Male,Backpack,Accessories,59,Michigan,Medium,Gray,Spring,3.2,Yes,Yes,17,Bank Transfer,Bi-Weekly,Early Adults,Moderate Spender,Frequent Customer
267,51,Male,Jewelry,Accessories,75,Louisiana,Large,White,Summer,3.1,Yes,Yes,32,Credit Card,Weekly,Mature Adults,High Spender,Loyal Customer
268,64,Male,Sweater,Clothing,54,Maryland,Medium,Olive,Spring,3.9,Yes,Yes,42,Venmo,Annually,Pre-Senior Adults,Moderate Spender,Rare Customer
269,68,Male,Shoes,Footwear,42,Georgia,Medium,Charcoal,Spring,2.6,Yes,Yes,21,Cash,Monthly,Seniors,Moderate Spender,Regular Customer
270,68,Male,Blouse,Clothing,44,Georgia,Medium,Charcoal,Winter,3.3,Yes,Yes,9,Cash,Bi-Weekly,Seniors,Moderate Spender,Frequent Customer
271,33,Male,Jeans,Clothing,52,North Dakota,Extra Large,Orange,Fall,4.6,Yes,Yes,16,Bank Transfer,Annually,Mid Adults,Moderate Spender,Rare Customer
272,65,Male,Sunglasses,Accessories,69,Maryland,Extra Large,Yellow,Summer,4.6,Yes,Yes,42,Credit Card,Fortnightly,Seniors,High Spender,Frequent Customer
273,48,Male,Jewelry,Accessories,26,Oregon,Medium,Beige,Summer,4.4,Yes,Yes,37,Debit Card,Bi-Weekly,Mature Adults,Low Spender,Frequent Customer
274,69,Male,Coat,Outerwear,33,North Dakota,Small,Silver,Spring,4.2,Yes,Yes,32,Debit Card,Quarterly,Seniors,Low Spender,Occasional Customer
275,59,Male,Jewelry,Accessories,32,Maryland,Medium,Indigo,Spring,3,Yes,Yes,28,Cash,Bi-Weekly,Pre-Senior Adults,Low Spender,Frequent Customer
276,48,Male,Backpack,Accessories,85,Virginia,Extra Large,Lavender,Winter,4,Yes,Yes,13,Credit Card,Weekly,Mature Adults,Premium Spender,Loyal Customer
277,25,Male,Skirt,Clothing,30,South Dakota,Extra Large,Turquoise,Fall,3.5,Yes,Yes,11,Bank Transfer,Fortnightly,Early Adults,Low Spender,Frequent Customer
278,29,Male,Shirt,Clothing,29,Georgia,Medium,Green,Winter,3,Yes,Yes,36,Bank Transfer,Bi-Weekly,Early Adults,Low Spender,Frequent Customer
279,57,Male,Sweater,Clothing,95,Hawaii,Medium,Orange,Spring,3.7,Yes,Yes,23,Debit Card,Annually,Pre-Senior Adults,Premium Spender,Rare Customer
280,23,Male,Sneakers,Footwear,69,Arkansas,Large,Turquoise,Summer,4,Yes,Yes,37,Bank Transfer,Monthly,Young Adults,High Spender,Regular Customer
281,45,Male,Sandals,Footwear,69,Montana,Small,Cyan,Fall,4.2,Yes,Yes,21,Cash,Bi-Weekly,Mature Adults,High Spender,Frequent Customer
282,38,Male,Belt,Accessories,61,Oklahoma,Extra Large,Charcoal,Spring,2.5,Yes,Yes,22,Debit Card,Bi-Weekly,Mid Adults,High Spender,Frequent Customer
283,21,Male,Skirt,Clothing,94,Minnesota,Medium,Teal,Summer,3,Yes,Yes,9,Cash,Monthly,Young Adults,Premium Spender,Regular Customer
284,32,Male,Sweater,Clothing,30,Montana,Small,Maroon,Fall,3.2,Yes,Yes,16,Venmo,Annually,Early Adults,Low Spender,Rare Customer
285,63,Male,Skirt,Clothing,45,Ohio,Medium,Red,Summer,3.5,Yes,Yes,4,PayPal,Quarterly,Pre-Senior Adults,Moderate Spender,Occasional Customer
286,29,Male,Handbag,Accessories,39,Kentucky,Extra Large,Yellow,Summer,4.8,Yes,Yes,3,Debit Card,Bi-Weekly,Early Adults,Low Spender,Frequent Customer
287,27,Male,Jewelry,Accessories,51,Nebraska,Large,Gray,Summer,2.6,Yes,Yes,6,Debit Card,Annually,Early Adults,Moderate Spender,Rare Customer
288,56,Male,Scarf,Accessories,37,Delaware,Large,Blue,Spring,3.4,Yes,Yes,18,Venmo,Fortnightly,Pre-Senior Adults,Low Spender,Frequent Customer
289,30,Male,T-shirt,Clothing,62,North Carolina,Medium,Lavender,Winter,3.7,Yes,Yes,34,Venmo,Bi-Weekly,Early Adults,High Spender,Frequent Customer
290,49,Male,Coat,Outerwear,85,New York,Medium,Yellow,Fall,4.5,Yes,Yes,26,Credit Card,Monthly,Mature Adults,Premium Spender,Regular Customer
291,58,Male,T-shirt,Clothing,33,Colorado,Medium,Indigo,Winter,3.7,Yes,Yes,50,PayPal,Weekly,Pre-Senior Adults,Low Spender,Loyal Customer
292,57,Male,Dress,Clothing,26,Delaware,Extra Large,Violet,Fall,3.3,Yes,Yes,40,Bank Transfer,Monthly,Pre-Senior Adults,Low Spender,Regular Customer
293,60,Male,Shoes,Footwear,99,Utah,Medium,Green,Spring,4.7,Yes,Yes,24,Cash,Quarterly,Pre-Senior Adults,Premium Spender,Occasional Customer
294,69,Male,Handbag,Accessories,39,Connecticut,Medium,White,Spring,2.7,Yes,Yes,33,PayPal,Annually,Seniors,Low Spender,Rare Customer
295,70,Male,Skirt,Clothing,20,New Jersey,Medium,Gold,Spring,4.6,Yes,Yes,19,Credit Card,Every 3 Months,Seniors,Low Spender,Occasional Customer
296,53,Male,Sunglasses,Accessories,42,West Virginia,Medium,Indigo,Winter,2.7,Yes,Yes,24,Credit Card,Quarterly,Mature Adults,Moderate Spender,Occasional Customer
297,25,Male,Sandals,Footwear,74,Indiana,Small,Lavender,Spring,4.8,Yes,Yes,19,Credit Card,Weekly,Early Adults,High Spender,Loyal Customer
298,48,Male,Shoes,Footwear,26,Delaware,Extra Large,Purple,Summer,4.4,Yes,Yes,4,Credit Card,Bi-Weekly,Mature Adults,Low Spender,Frequent Customer
299,69,Male,T-shirt,Clothing,53,Maryland,Medium,Lavender,Winter,4,Yes,Yes,11,Venmo,Every 3 Months,Seniors,Moderate Spender,Occasional Customer
300,25,Male,Sneakers,Footwear,80,Pennsylvania,Medium,Maroon,Summer,3.2,Yes,Yes,28,PayPal,Fortnightly,Early Adults,Premium Spender,Frequent Customer
301,29,Male,Hat,Accessories,98,Iowa,Medium,Teal,Spring,4.4,Yes,Yes,24,PayPal,Weekly,Early Adults,Premium Spender,Loyal Customer
302,46,Male,Skirt,Clothing,95,Pennsylvania,Medium,Green,Spring,3.8,Yes,Yes,25,Credit Card,Every 3 Months,Mature Adults,Premium Spender,Occasional Customer
303,37,Male,Sweater,Clothing,44,Delaware,Large,Olive,Summer,3.6,Yes,Yes,27,Bank Transfer,Every 3 Months,Mid Adults,Moderate Spender,Occasional Customer
304,20,Male,Sandals,Footwear,60,Oregon,Medium,Turquoise,Summer,3.3,Yes,Yes,49,Venmo,Weekly,Young Adults,High Spender,Loyal Customer
305,40,Male,Dress,Clothing,84,Oregon,Medium,Green,Winter,3.4,Yes,Yes,45,Credit Card,Bi-Weekly,Mid Adults,Premium Spender,Frequent Customer
306,60,Male,Sweater,Clothing,59,Utah,Medium,Teal,Fall,3.5,Yes,Yes,26,PayPal,Annually,Pre-Senior Adults,Moderate Spender,Rare Customer
307,26,Male,Jacket,Outerwear,49,North Dakota,Small,White,Summer,3.6,Yes,Yes,4,Cash,Annually,Early Adults,Moderate Spender,Rare Customer
308,29,Male,Gloves,Accessories,32,Florida,Medium,Orange,Winter,3.2,Yes,Yes,3,Credit Card,Every 3 Months,Early Adults,Low Spender,Occasional Customer
309,66,Male,Handbag,Accessories,29,Maryland,Medium,Beige,Fall,3.7,Yes,Yes,45,Venmo,Bi-Weekly,Seniors,Low Spender,Frequent Customer
310,66,Male,Dress,Clothing,22,Minnesota,Medium,Yellow,Spring,4.5,Yes,Yes,21,Cash,Fortnightly,Seniors,Low Spender,Frequent Customer
311,56,Male,Pants,Clothing,85,Montana,Medium,Charcoal,Winter,4.6,Yes,Yes,50,Cash,Fortnightly,Pre-Senior Adults,Premium Spender,Frequent Customer
312,69,Male,Jeans,Clothing,52,Rhode Island,Large,Silver,Winter,4.1,Yes,Yes,19,Bank Transfer,Monthly,Seniors,Moderate Spender,Regular Customer
313,38,Male,Pants,Clothing,89,Massachusetts,Large,Green,Spring,3.4,Yes,Yes,6,PayPal,Annually,Mid Adults,Premium Spender,Rare Customer
314,42,Male,Dress,Clothing,77,Vermont,Medium,Pink,Spring,3.7,Yes,Yes,50,Credit Card,Every 3 Months,Mid Adults,High Spender,Occasional Customer
315,30,Male,Pants,Clothing,24,New Jersey,Medium,Purple,Summer,3.3,Yes,Yes,17,Debit Card,Every 3 Months,Early Adults,Low Spender,Occasional Customer
316,66,Male,Jewelry,Accessories,24,Wisconsin,Extra Large,Orange,Spring,4.5,Yes,Yes,24,Debit Card,Annually,Seniors,Low Spender,Rare Customer
317,36,Male,Handbag,Accessories,22,California,Medium,Charcoal,Fall,3.3,Yes,Yes,46,Venmo,Monthly,Mid Adults,Low Spender,Regular Customer
318,58,Male,Sweater,Clothing,82,West Virginia,Large,Teal,Fall,4.3,Yes,Yes,42,Cash,Every 3 Months,Pre-Senior Adults,Premium Spender,Occasional Customer
